node_id,name,cell_type,logic_depth,fanout,fan_in,slack_ns,cell_delay_ps,drive_strength,cell_area_um2,congestion_score,is_critical
8806,LOG_16_D08_08806,Logic,8,13,3,-0.044325,52,16,3.228,0.7076,1
8807,REG_8_D05_08807,Register,5,8,1,0.069297,23,8,1.792,0.4358,0
8808,LOG_1_D08_08808,Logic,8,7,4,0.024044,26,1,0.526,0.0766,0
8809,LOG_2_D03_08809,Logic,3,4,4,0.006147,26,2,0.676,0.1563,0
8810,LOG_8_D02_08810,Logic,2,7,2,0.137251,35,8,2.749,0.3432,0
8811,PRT_16_D07_08811,Port,7,12,4,-0.058355,60,16,5.145,0.907,1
8812,LOG_8_D03_08812,Logic,3,4,1,0.11942,42,8,2.901,0.0857,0
8813,BUF_2_D02_08813,Buffer,2,3,2,0.014008,27,2,0.679,0.3335,0
8814,LOG_8_D05_08814,Logic,5,7,3,0.125455,45,8,2.286,0.2939,0
8815,BUF_4_D05_08815,Buffer,5,8,1,0.049059,44,4,0.973,0.4994,0
8816,REG_2_D07_08816,Register,7,2,4,0.029443,25,2,0.831,0.3971,0
8817,LOG_8_D07_08817,Logic,7,14,2,-0.008639,37,8,1.658,0.5632,1
8818,PRT_8_D05_08818,Port,5,6,4,0.136195,29,8,1.623,0.2896,0
8819,PRT_2_D06_08819,Port,6,4,3,0.108861,5,2,0.684,0.4805,0
8820,REG_16_D02_08820,Register,2,7,1,0.048985,15,16,2.862,0.3971,0
8821,LOG_4_D06_08821,Logic,6,1,1,0.115709,25,4,1.413,0.1128,0
8822,BUF_8_D03_08822,Buffer,3,7,2,0.058154,26,8,2.776,0.0743,0
8823,LOG_16_D04_08823,Logic,4,7,2,0.02971,19,16,4.709,0.1662,0
8824,BUF_16_D06_08824,Buffer,6,8,1,0.058909,31,16,4.625,0.241,0
8825,REG_1_D03_08825,Register,3,6,1,0.042897,30,1,0.546,0.0858,0
8826,LOG_1_D08_08826,Logic,8,2,3,0.120327,11,1,0.559,0.4484,0
8827,LOG_1_D01_08827,Logic,1,7,1,0.064127,32,1,0.489,0.4265,0
8828,LOG_8_D12_08828,Logic,12,6,5,-0.032712,41,8,2.52,0.7089,1
8829,REG_4_D04_08829,Register,4,6,1,0.112608,17,4,1.551,0.0858,0
8830,LOG_1_D02_08830,Logic,2,2,2,0.061952,17,1,0.566,0.1426,0
8831,PRT_1_D11_08831,Port,11,9,5,-0.025036,39,1,0.451,0.5259,1
8832,REG_16_D07_08832,Register,7,4,3,0.137309,31,16,3.848,0.0867,0
8833,BUF_1_D07_08833,Buffer,7,2,4,0.103343,42,1,0.503,0.3908,0
8834,REG_1_D01_08834,Register,1,3,1,0.02985,45,1,0.561,0.0622,0
8835,LOG_4_D08_08835,Logic,8,4,4,0.123478,29,4,1.231,0.1401,0
8836,BUF_4_D07_08836,Buffer,7,7,3,0.116897,42,4,1.343,0.131,0
8837,PRT_8_D03_08837,Port,3,8,3,0.006087,23,8,3.044,0.3398,0
8838,REG_16_D07_08838,Register,7,8,1,0.021208,14,16,5.405,0.2379,0
8839,PRT_16_D10_08839,Port,10,12,5,-0.019735,47,16,3.674,0.8061,1
8840,PRT_16_D02_08840,Port,2,7,3,0.080889,24,16,2.902,0.4871,0
8841,LOG_2_D02_08841,Logic,2,7,4,0.007634,33,2,0.857,0.1316,0
8842,LOG_2_D06_08842,Logic,6,1,2,0.010929,44,2,0.704,0.1431,0
8843,REG_2_D01_08843,Register,1,1,1,0.140236,21,2,0.665,0.4402,0
8844,PRT_8_D05_08844,Port,5,4,2,0.035569,5,8,1.94,0.4722,0
8845,PRT_1_D09_08845,Port,9,8,3,-0.064046,25,1,0.461,0.8464,1
8846,BUF_2_D08_08846,Buffer,8,5,1,0.026322,36,2,0.878,0.3394,0
8847,LOG_4_D08_08847,Logic,8,3,1,0.048811,33,4,1.233,0.2274,0
8848,LOG_16_D04_08848,Logic,4,3,3,0.020785,42,16,5.866,0.19,0
8849,LOG_8_D03_08849,Logic,3,8,1,0.134366,44,8,2.683,0.365,0
8850,REG_8_D12_08850,Register,12,13,5,-0.001584,58,8,2.401,0.7922,1
8851,BUF_16_D07_08851,Buffer,7,7,4,0.056792,38,16,5.874,0.1162,0
8852,PRT_2_D01_08852,Port,1,4,3,0.066991,33,2,0.61,0.4337,0
8853,REG_8_D01_08853,Register,1,1,1,0.095501,27,8,2.252,0.1451,0
8854,LOG_16_D03_08854,Logic,3,7,4,0.060853,13,16,5.802,0.4997,0
8855,BUF_8_D05_08855,Buffer,5,2,3,0.02342,19,8,1.53,0.1538,0
8856,LOG_16_D07_08856,Logic,7,1,4,0.074596,36,16,5.855,0.487,0
8857,LOG_2_D06_08857,Logic,6,5,3,0.064612,22,2,0.801,0.1589,0
8858,LOG_1_D04_08858,Logic,4,6,4,0.049769,14,1,0.644,0.3948,0
8859,REG_4_D06_08859,Register,6,3,4,0.037846,29,4,1.185,0.3716,0
8860,BUF_8_D01_08860,Buffer,1,1,1,0.134379,42,8,3.014,0.3685,0
8861,LOG_2_D09_08861,Logic,9,14,4,-0.019707,51,2,0.956,0.5123,1
8862,BUF_8_D08_08862,Buffer,8,6,2,0.054525,44,8,2.249,0.2524,0
8863,PRT_2_D07_08863,Port,7,1,1,0.120454,6,2,0.779,0.3877,0
8864,REG_1_D02_08864,Register,2,4,4,0.025,26,1,0.645,0.2388,0
8865,PRT_2_D06_08865,Port,6,6,4,0.094695,28,2,0.699,0.1126,0
8866,PRT_8_D01_08866,Port,1,3,1,0.022485,8,8,1.958,0.3254,0
8867,REG_8_D07_08867,Register,7,8,4,0.112418,34,8,1.959,0.1782,0
8868,BUF_8_D01_08868,Buffer,1,6,1,0.036035,16,8,2.886,0.302,0
8869,LOG_8_D03_08869,Logic,3,2,1,0.104987,35,8,1.633,0.374,0
8870,LOG_1_D07_08870,Logic,7,7,3,0.069966,40,1,0.476,0.1614,0
8871,LOG_2_D03_08871,Logic,3,8,1,0.108315,27,2,0.789,0.2859,0
8872,BUF_2_D01_08872,Buffer,1,4,1,0.096906,11,2,0.835,0.1899,0
8873,PRT_1_D02_08873,Port,2,7,4,0.018478,35,1,0.47,0.0838,0
8874,BUF_4_D02_08874,Buffer,2,2,1,0.107321,27,4,1.59,0.1407,0
8875,REG_1_D05_08875,Register,5,6,1,0.025785,9,1,0.524,0.3793,0
8876,BUF_8_D04_08876,Buffer,4,4,3,0.114981,33,8,2.373,0.3549,0
8877,REG_16_D11_08877,Register,11,8,1,-0.050504,55,16,4.119,0.8271,1
8878,BUF_16_D01_08878,Buffer,1,7,3,0.072511,41,16,3.985,0.1065,0
8879,LOG_8_D04_08879,Logic,4,4,3,0.146421,9,8,2.319,0.4374,0
8880,LOG_1_D08_08880,Logic,8,8,1,0.013075,15,1,0.491,0.3555,0
8881,BUF_4_D05_08881,Buffer,5,2,1,0.083679,33,4,1.277,0.3581,0
8882,LOG_2_D04_08882,Logic,4,7,3,0.082478,31,2,0.823,0.4838,0
8883,LOG_4_D10_08883,Logic,10,12,4,-0.072312,47,4,0.953,0.6555,1
8884,PRT_4_D06_08884,Port,6,6,4,-0.02618,30,4,1.567,0.6845,1
8885,LOG_1_D02_08885,Logic,2,6,1,0.045412,30,1,0.598,0.1362,0
8886,LOG_4_D02_08886,Logic,2,6,1,0.103328,23,4,0.969,0.1453,0
8887,LOG_16_D06_08887,Logic,6,2,2,0.115278,43,16,5.411,0.2758,0
8888,BUF_8_D10_08888,Buffer,10,5,1,-0.007773,57,8,1.729,0.801,1
8889,LOG_8_D04_08889,Logic,4,5,2,0.143378,45,8,2.252,0.074,0
8890,LOG_16_D07_08890,Logic,7,8,1,0.023297,40,16,3.028,0.317,0
8891,LOG_4_D08_08891,Logic,8,7,4,0.079221,16,4,1.057,0.3227,0
8892,LOG_2_D05_08892,Logic,5,4,4,0.112602,13,2,0.893,0.4619,0
8893,LOG_16_D07_08893,Logic,7,4,4,0.019579,37,16,5.647,0.3488,0
8894,LOG_1_D04_08894,Logic,4,6,4,0.142725,45,1,0.556,0.4018,0
8895,LOG_1_D08_08895,Logic,8,2,3,0.127184,18,1,0.645,0.2077,0
8896,PRT_1_D08_08896,Port,8,8,2,0.124247,34,1,0.526,0.1037,0
8897,LOG_4_D06_08897,Logic,6,8,3,0.079439,35,4,0.994,0.3056,0
8898,LOG_16_D02_08898,Logic,2,3,2,0.103746,45,16,3.237,0.167,0
8899,PRT_4_D08_08899,Port,8,4,4,0.11807,13,4,1.68,0.454,0
8900,PRT_2_D06_08900,Port,6,5,1,0.001726,38,2,0.633,0.7049,1
8901,LOG_8_D08_08901,Logic,8,8,3,0.125927,36,8,2.567,0.2028,0
8902,LOG_8_D07_08902,Logic,7,3,3,0.026755,36,8,2.144,0.1292,0
8903,LOG_8_D10_08903,Logic,10,15,2,-0.072464,52,8,2.274,0.4685,1
8904,LOG_2_D04_08904,Logic,4,8,4,0.08536,19,2,0.825,0.1627,0
8905,REG_2_D07_08905,Register,7,5,3,0.100983,39,2,0.778,0.3657,0
8906,BUF_16_D06_08906,Buffer,6,5,1,0.065145,41,16,5.59,0.0923,0
8907,REG_2_D02_08907,Register,2,1,2,0.1106,45,2,0.848,0.2449,0
8908,LOG_4_D06_08908,Logic,6,1,3,0.073075,26,4,1.201,0.0985,0
8909,LOG_16_D06_08909,Logic,6,3,3,0.130654,37,16,3.87,0.3709,0
8910,PRT_16_D03_08910,Port,3,2,2,0.100305,18,16,3.067,0.0768,0
8911,LOG_8_D11_08911,Logic,11,8,5,-0.007159,59,8,1.876,0.4736,1
8912,LOG_16_D06_08912,Logic,6,14,2,-0.023014,51,16,2.712,0.6177,1
8913,LOG_4_D05_08913,Logic,5,4,4,0.148782,23,4,1.402,0.3092,0
8914,BUF_2_D08_08914,Buffer,8,1,1,0.142971,34,2,0.789,0.4013,0
8915,REG_2_D04_08915,Register,4,8,3,0.109869,36,2,0.998,0.202,0
8916,LOG_1_D06_08916,Logic,6,8,5,-0.068204,25,1,0.562,0.6517,1
8917,REG_1_D01_08917,Register,1,2,2,0.089587,16,1,0.456,0.4462,0
8918,BUF_4_D04_08918,Buffer,4,7,4,0.093075,5,4,0.976,0.4929,0
8919,PRT_16_D04_08919,Port,4,3,2,0.020087,13,16,3.813,0.3677,0
8920,LOG_4_D06_08920,Logic,6,6,5,-8.6e-05,38,4,1.678,0.487,1
8921,BUF_16_D04_08921,Buffer,4,4,2,0.083654,36,16,5.304,0.2017,0
8922,LOG_16_D07_08922,Logic,7,4,1,0.028117,27,16,4.362,0.1537,0
8923,BUF_16_D07_08923,Buffer,7,1,1,0.012946,30,16,3.348,0.0587,0
8924,PRT_4_D11_08924,Port,11,8,1,-0.025249,51,4,1.027,0.4774,1
8925,PRT_1_D04_08925,Port,4,4,3,0.075055,42,1,0.534,0.3738,0
8926,LOG_4_D03_08926,Logic,3,1,4,0.12591,11,4,1.007,0.2066,0
8927,PRT_2_D01_08927,Port,1,2,2,0.10599,12,2,0.974,0.1742,0
8928,PRT_4_D07_08928,Port,7,8,4,0.043577,25,4,1.623,0.1697,0
8929,LOG_2_D02_08929,Logic,2,3,2,0.124772,14,2,0.647,0.2543,0
8930,BUF_8_D11_08930,Buffer,11,6,3,-0.033664,56,8,1.654,0.8385,1
8931,LOG_8_D03_08931,Logic,3,8,1,0.067291,19,8,2.987,0.2186,0
8932,LOG_2_D02_08932,Logic,2,2,2,0.036344,43,2,0.801,0.2579,0
8933,REG_2_D05_08933,Register,5,1,2,0.028812,37,2,0.889,0.4838,0
8934,LOG_4_D08_08934,Logic,8,5,4,0.048091,13,4,0.913,0.1705,0
8935,LOG_1_D05_08935,Logic,5,3,2,0.039756,9,1,0.52,0.2071,0
8936,BUF_2_D03_08936,Buffer,3,8,1,0.027758,28,2,0.809,0.3334,0
8937,BUF_2_D03_08937,Buffer,3,4,3,0.04605,18,2,0.636,0.4108,0
8938,LOG_8_D12_08938,Logic,12,8,4,-0.077192,29,8,2.891,0.886,1
8939,BUF_1_D04_08939,Buffer,4,7,2,0.122914,42,1,0.631,0.4956,0
8940,BUF_8_D11_08940,Buffer,11,15,1,-0.041061,40,8,2.934,0.6673,1
8941,LOG_1_D07_08941,Logic,7,8,1,0.029798,45,1,0.465,0.3433,0
8942,LOG_1_D05_08942,Logic,5,4,1,0.027226,13,1,0.616,0.0968,0
8943,LOG_16_D07_08943,Logic,7,15,4,-0.041587,48,16,4.693,0.5669,1
8944,BUF_2_D03_08944,Buffer,3,7,3,0.105139,12,2,0.755,0.2353,0
8945,LOG_2_D06_08945,Logic,6,7,2,0.1176,38,2,0.694,0.4447,0
8946,LOG_2_D08_08946,Logic,8,8,2,0.067651,42,2,0.684,0.1828,0
8947,BUF_8_D05_08947,Buffer,5,7,1,0.073621,26,8,2.987,0.3746,0
8948,LOG_1_D08_08948,Logic,8,1,4,0.059776,29,1,0.569,0.3446,0
8949,LOG_2_D06_08949,Logic,6,1,4,0.058763,31,2,0.814,0.474,0
8950,BUF_1_D04_08950,Buffer,4,4,3,0.016033,7,1,0.649,0.4386,0
8951,BUF_8_D08_08951,Buffer,8,12,1,-0.000303,48,8,2.566,0.5868,1
8952,LOG_2_D08_08952,Logic,8,10,2,-0.004399,26,2,0.736,0.7898,1
8953,LOG_2_D08_08953,Logic,8,2,4,0.090783,17,2,0.867,0.4511,0
8954,LOG_2_D08_08954,Logic,8,14,4,-0.04119,28,2,0.991,0.6775,1
8955,LOG_8_D07_08955,Logic,7,2,1,0.149434,21,8,1.702,0.1327,0
8956,PRT_4_D08_08956,Port,8,15,1,-0.0438,56,4,1.361,0.8068,1
8957,LOG_2_D06_08957,Logic,6,4,4,0.011335,37,2,0.921,0.1695,0
8958,BUF_4_D02_08958,Buffer,2,3,1,0.126871,12,4,1.315,0.2957,0
8959,LOG_4_D09_08959,Logic,9,5,5,-0.042752,40,4,1.427,0.7428,1
8960,REG_16_D08_08960,Register,8,4,4,-0.020008,58,16,3.27,0.8175,1
8961,LOG_1_D03_08961,Logic,3,3,2,0.09395,18,1,0.575,0.2732,0
8962,PRT_16_D02_08962,Port,2,8,2,0.103601,17,16,4.429,0.3724,0
8963,REG_8_D01_08963,Register,1,6,3,0.128824,36,8,2.258,0.1229,0
8964,LOG_16_D01_08964,Logic,1,4,4,0.018217,45,16,3.922,0.2909,0
8965,LOG_4_D08_08965,Logic,8,7,4,0.103855,5,4,1.596,0.3684,0
8966,REG_1_D05_08966,Register,5,8,3,0.140014,25,1,0.461,0.1632,0
8967,BUF_2_D06_08967,Buffer,6,5,3,0.057335,31,2,0.686,0.1631,0
8968,REG_1_D08_08968,Register,8,2,3,0.10532,5,1,0.616,0.3541,0
8969,BUF_8_D05_08969,Buffer,5,4,3,0.109552,9,8,1.524,0.0836,0
8970,LOG_16_D08_08970,Logic,8,3,4,0.139016,13,16,3.524,0.0748,0
8971,REG_4_D05_08971,Register,5,7,4,0.02995,14,4,1.147,0.0895,0
8972,LOG_1_D05_08972,Logic,5,2,4,0.057687,18,1,0.561,0.2726,0
8973,LOG_1_D03_08973,Logic,3,7,3,0.044879,28,1,0.543,0.2224,0
8974,LOG_2_D03_08974,Logic,3,4,3,0.024436,37,2,0.681,0.1547,0
8975,BUF_8_D06_08975,Buffer,6,7,3,0.085204,17,8,2.63,0.2443,0
8976,BUF_4_D03_08976,Buffer,3,8,3,0.134535,14,4,1.631,0.4819,0
8977,LOG_1_D09_08977,Logic,9,7,3,-0.03171,59,1,0.52,0.5086,1
8978,PRT_2_D01_08978,Port,1,5,3,0.076192,45,2,0.793,0.3329,0
8979,BUF_2_D07_08979,Buffer,7,8,5,-0.033898,34,2,0.645,0.5453,1
8980,PRT_8_D04_08980,Port,4,4,4,0.057113,17,8,2.954,0.4818,0
8981,LOG_16_D03_08981,Logic,3,7,3,0.036596,37,16,5.494,0.4351,0
8982,BUF_1_D05_08982,Buffer,5,1,1,0.092478,45,1,0.647,0.4826,0
8983,REG_16_D06_08983,Register,6,5,4,0.007976,40,16,4.645,0.1656,0
8984,LOG_2_D02_08984,Logic,2,3,4,0.105607,43,2,0.821,0.3275,0
8985,BUF_4_D03_08985,Buffer,3,2,4,0.041419,21,4,1.389,0.1785,0
8986,BUF_1_D07_08986,Buffer,7,8,2,0.128279,11,1,0.478,0.1063,0
8987,BUF_1_D02_08987,Buffer,2,8,2,0.112879,6,1,0.464,0.4654,0
8988,LOG_16_D07_08988,Logic,7,11,1,-0.034241,25,16,5.206,0.5166,1
8989,LOG_8_D08_08989,Logic,8,6,1,0.144551,22,8,2.822,0.2149,0
8990,BUF_8_D03_08990,Buffer,3,5,4,0.020763,30,8,1.828,0.0865,0
8991,REG_1_D07_08991,Register,7,5,3,0.01135,32,1,0.641,0.2746,0
8992,PRT_8_D02_08992,Port,2,2,4,0.117826,41,8,2.434,0.2212,0
8993,BUF_2_D06_08993,Buffer,6,4,5,-0.032787,59,2,0.876,0.7686,1
8994,BUF_8_D09_08994,Buffer,9,15,2,-0.03177,38,8,2.269,0.527,1
8995,LOG_4_D01_08995,Logic,1,5,3,0.005132,21,4,1.01,0.1677,0
8996,REG_16_D08_08996,Register,8,7,5,-0.060639,40,16,2.707,0.6711,1
8997,BUF_16_D01_08997,Buffer,1,8,1,0.139835,25,16,3.066,0.1443,0
8998,PRT_4_D06_08998,Port,6,10,1,-0.035333,47,4,1.384,0.6161,1
8999,LOG_2_D05_08999,Logic,5,5,4,0.140518,43,2,0.927,0.0514,0
9000,REG_4_D08_09000,Register,8,13,3,-0.052719,35,4,1.469,0.4756,1
9001,BUF_2_D06_09001,Buffer,6,8,1,0.029198,43,2,0.875,0.3552,0
9002,BUF_16_D06_09002,Buffer,6,8,4,-0.047665,58,16,5.832,0.5291,1
9003,LOG_16_D05_09003,Logic,5,3,1,0.033686,7,16,3.622,0.0947,0
9004,LOG_16_D02_09004,Logic,2,8,3,0.087974,25,16,4.58,0.13,0
9005,BUF_8_D08_09005,Buffer,8,6,2,0.084274,42,8,2.114,0.2831,0
9006,REG_16_D07_09006,Register,7,11,1,-0.036131,26,16,4.955,0.923,1
9007,LOG_8_D04_09007,Logic,4,6,1,0.084422,45,8,2.446,0.0567,0
9008,LOG_8_D04_09008,Logic,4,3,2,0.093781,38,8,1.775,0.0914,0
9009,BUF_16_D01_09009,Buffer,1,2,1,0.108551,17,16,4.821,0.0728,0
9010,LOG_4_D07_09010,Logic,7,4,4,-0.025971,50,4,1.423,0.9072,1
9011,REG_2_D08_09011,Register,8,5,5,-0.000875,33,2,0.81,0.8029,1
9012,BUF_2_D06_09012,Buffer,6,8,5,-0.078048,51,2,0.987,0.6513,1
9013,BUF_2_D03_09013,Buffer,3,6,1,0.130234,13,2,0.683,0.0521,0
9014,LOG_16_D08_09014,Logic,8,5,3,0.145458,21,16,3.831,0.4754,0
9015,BUF_2_D03_09015,Buffer,3,5,4,0.14491,24,2,0.657,0.4638,0
9016,LOG_4_D10_09016,Logic,10,9,5,-0.003458,55,4,1.608,0.8429,1
9017,REG_16_D04_09017,Register,4,1,2,0.102841,14,16,4.211,0.4805,0
9018,PRT_16_D02_09018,Port,2,5,1,0.117741,32,16,2.8,0.3505,0
9019,LOG_8_D07_09019,Logic,7,4,3,0.052839,30,8,2.988,0.0578,0
9020,LOG_2_D06_09020,Logic,6,5,1,0.122714,12,2,0.908,0.2673,0
9021,REG_2_D01_09021,Register,1,6,4,0.096048,19,2,0.945,0.1042,0
9022,BUF_4_D03_09022,Buffer,3,4,3,0.137394,15,4,1.269,0.464,0
9023,LOG_4_D11_09023,Logic,11,5,4,-0.035106,50,4,1.16,0.5909,1
9024,LOG_8_D06_09024,Logic,6,7,2,-0.065441,38,8,1.669,0.6327,1
9025,BUF_2_D05_09025,Buffer,5,1,2,0.113483,12,2,0.792,0.4438,0
9026,REG_1_D08_09026,Register,8,2,1,0.013359,29,1,0.556,0.2427,0
9027,REG_8_D03_09027,Register,3,2,2,0.069518,27,8,2.037,0.457,0
9028,REG_8_D06_09028,Register,6,3,2,0.097764,36,8,2.291,0.4228,0
9029,LOG_4_D01_09029,Logic,1,3,2,0.08733,40,4,1.651,0.4185,0
9030,REG_8_D02_09030,Register,2,2,1,0.063403,38,8,2.533,0.4861,0
9031,LOG_2_D02_09031,Logic,2,7,3,0.093399,6,2,0.778,0.395,0
9032,BUF_16_D10_09032,Buffer,10,15,2,-0.064075,44,16,5.541,0.5377,1
9033,REG_1_D04_09033,Register,4,2,4,0.132971,13,1,0.52,0.2421,0
9034,BUF_1_D06_09034,Buffer,6,7,4,0.14838,13,1,0.465,0.0895,0
9035,LOG_4_D05_09035,Logic,5,5,1,0.069149,27,4,1.142,0.4662,0
9036,REG_2_D04_09036,Register,4,7,1,0.082549,39,2,0.627,0.0622,0
9037,LOG_4_D05_09037,Logic,5,4,4,0.109287,43,4,0.979,0.2355,0
9038,REG_4_D02_09038,Register,2,4,2,0.141372,38,4,1.071,0.0565,0
9039,REG_8_D05_09039,Register,5,6,1,0.043044,45,8,2.135,0.1305,0
9040,LOG_16_D07_09040,Logic,7,14,2,-0.045338,25,16,3.062,0.5527,1
9041,BUF_2_D03_09041,Buffer,3,1,1,0.086156,10,2,0.746,0.0694,0
9042,LOG_2_D11_09042,Logic,11,12,2,-0.069872,54,2,0.684,0.6149,1
9043,BUF_1_D01_09043,Buffer,1,7,4,0.053119,35,1,0.519,0.211,0
9044,REG_1_D04_09044,Register,4,5,2,0.050497,26,1,0.478,0.2131,0
9045,LOG_8_D02_09045,Logic,2,6,2,0.113435,26,8,2.757,0.3763,0
9046,PRT_8_D05_09046,Port,5,1,3,0.135339,15,8,1.633,0.3101,0
9047,LOG_1_D04_09047,Logic,4,8,1,0.081889,40,1,0.503,0.4931,0
9048,LOG_8_D07_09048,Logic,7,6,4,0.071455,28,8,2.848,0.2966,0
9049,LOG_16_D01_09049,Logic,1,1,1,0.101759,20,16,5.615,0.1962,0
9050,LOG_2_D07_09050,Logic,7,6,1,-0.005098,49,2,0.93,0.8062,1
9051,LOG_8_D05_09051,Logic,5,1,2,0.14393,10,8,2.944,0.4784,0
9052,BUF_2_D08_09052,Buffer,8,13,3,0.000757,57,2,0.899,0.609,1
9053,LOG_4_D04_09053,Logic,4,4,4,0.006612,7,4,1.039,0.4903,0
9054,LOG_16_D08_09054,Logic,8,6,2,0.045005,25,16,4.841,0.3049,0
9055,LOG_2_D08_09055,Logic,8,5,3,0.097596,18,2,0.963,0.2313,0
9056,LOG_8_D06_09056,Logic,6,1,2,0.025945,30,8,2.264,0.4356,0
9057,PRT_4_D02_09057,Port,2,8,2,0.107478,30,4,1.281,0.1066,0
9058,PRT_8_D05_09058,Port,5,2,4,0.03518,36,8,2.245,0.183,0
9059,LOG_2_D09_09059,Logic,9,9,5,-0.040767,44,2,0.752,0.7097,1
9060,LOG_2_D06_09060,Logic,6,11,1,-0.022802,41,2,0.699,0.5064,1
9061,BUF_1_D02_09061,Buffer,2,4,4,0.026086,29,1,0.599,0.4494,0
9062,REG_8_D05_09062,Register,5,7,2,0.140887,12,8,2.324,0.4692,0
9063,LOG_2_D04_09063,Logic,4,7,4,0.040149,32,2,0.774,0.3163,0
9064,BUF_4_D02_09064,Buffer,2,8,4,0.11262,34,4,1.166,0.0577,0
9065,BUF_1_D04_09065,Buffer,4,3,2,0.137948,24,1,0.481,0.3296,0
9066,PRT_4_D07_09066,Port,7,5,4,5.1e-05,39,4,1.661,0.574,1
9067,BUF_1_D02_09067,Buffer,2,2,1,0.145144,12,1,0.52,0.1216,0
9068,PRT_4_D06_09068,Port,6,4,1,0.02894,24,4,1.233,0.3627,0
9069,BUF_4_D06_09069,Buffer,6,6,2,0.105422,30,4,1.108,0.3633,0
9070,LOG_4_D03_09070,Logic,3,2,1,0.0843,42,4,1.136,0.4476,0
9071,LOG_2_D07_09071,Logic,7,4,3,0.083618,19,2,0.837,0.0784,0
9072,PRT_16_D06_09072,Port,6,10,1,-0.00147,28,16,4.57,0.8015,1
9073,LOG_16_D06_09073,Logic,6,3,4,0.065109,39,16,2.731,0.3219,0
9074,LOG_4_D03_09074,Logic,3,8,3,0.036005,38,4,1.001,0.0853,0
9075,LOG_16_D08_09075,Logic,8,15,1,-0.012593,43,16,3.821,0.706,1
9076,BUF_16_D07_09076,Buffer,7,4,1,0.084612,22,16,4.737,0.3162,0
9077,LOG_2_D04_09077,Logic,4,8,2,0.05132,33,2,0.607,0.4748,0
9078,LOG_16_D06_09078,Logic,6,6,4,0.014877,7,16,2.883,0.3144,0
9079,LOG_8_D05_09079,Logic,5,3,3,0.084482,35,8,1.76,0.4323,0
9080,LOG_16_D08_09080,Logic,8,7,2,0.024163,36,16,3.22,0.4628,0
9081,LOG_2_D02_09081,Logic,2,3,3,0.051854,28,2,0.886,0.4776,0
9082,REG_16_D08_09082,Register,8,3,3,0.117078,8,16,3.225,0.0675,0
9083,BUF_8_D07_09083,Buffer,7,6,2,0.083035,7,8,2.663,0.2749,0
9084,REG_2_D02_09084,Register,2,2,3,0.081824,15,2,0.985,0.2945,0
9085,BUF_8_D07_09085,Buffer,7,9,4,-0.067833,30,8,2.03,0.6175,1
9086,LOG_2_D08_09086,Logic,8,13,4,-0.040693,56,2,0.803,0.4788,1
9087,LOG_16_D10_09087,Logic,10,5,1,-0.015097,34,16,2.995,0.876,1
9088,LOG_4_D01_09088,Logic,1,2,2,0.127942,7,4,1.414,0.353,0
9089,LOG_4_D04_09089,Logic,4,6,4,0.025006,20,4,1.115,0.4653,0
9090,LOG_1_D01_09090,Logic,1,3,1,0.070274,16,1,0.541,0.4017,0
9091,REG_16_D08_09091,Register,8,3,2,0.073725,20,16,2.91,0.3449,0
9092,LOG_1_D07_09092,Logic,7,12,2,-0.014831,45,1,0.566,0.8623,1
9093,BUF_16_D03_09093,Buffer,3,8,1,0.116986,25,16,3.811,0.1647,0
9094,LOG_1_D08_09094,Logic,8,8,2,0.138067,29,1,0.572,0.4027,0
9095,REG_4_D08_09095,Register,8,2,4,0.081642,36,4,1.112,0.2506,0
9096,REG_16_D02_09096,Register,2,2,3,0.11344,15,16,4.116,0.2745,0
9097,LOG_1_D05_09097,Logic,5,8,1,0.063905,10,1,0.486,0.1026,0
9098,PRT_4_D07_09098,Port,7,4,1,0.090563,45,4,1.29,0.0726,0
9099,BUF_2_D05_09099,Buffer,5,6,2,0.032226,11,2,0.703,0.087,0
9100,LOG_8_D08_09100,Logic,8,6,4,0.047044,29,8,2.01,0.4311,0
9101,REG_1_D03_09101,Register,3,1,4,0.059778,27,1,0.538,0.4121,0
9102,LOG_1_D02_09102,Logic,2,2,3,0.043877,9,1,0.482,0.4801,0
9103,LOG_2_D01_09103,Logic,1,2,4,0.073624,24,2,0.752,0.4157,0
9104,LOG_4_D04_09104,Logic,4,6,2,0.080746,13,4,0.91,0.2807,0
9105,BUF_1_D10_09105,Buffer,10,12,5,-0.024599,58,1,0.586,0.7961,1
9106,LOG_2_D03_09106,Logic,3,5,4,0.03167,7,2,0.627,0.1726,0
9107,LOG_2_D08_09107,Logic,8,1,2,0.053039,39,2,0.872,0.4457,0
9108,REG_16_D11_09108,Register,11,13,4,-0.014191,26,16,4.63,0.7463,1
9109,LOG_4_D03_09109,Logic,3,1,4,0.087982,15,4,0.95,0.2785,0
9110,BUF_4_D02_09110,Buffer,2,5,3,0.058021,15,4,1.053,0.3068,0
9111,LOG_2_D01_09111,Logic,1,6,1,0.0187,13,2,0.89,0.3159,0
9112,LOG_16_D08_09112,Logic,8,8,3,0.040026,27,16,5.157,0.1324,0
9113,LOG_4_D06_09113,Logic,6,4,4,0.082403,32,4,1.547,0.2962,0
9114,LOG_16_D06_09114,Logic,6,5,3,-0.010723,38,16,4.92,0.8458,1
9115,BUF_16_D06_09115,Buffer,6,14,4,-0.039359,37,16,3.866,0.7137,1
