src_id,dst_id,wire_cap_ff,wire_length_um,is_critical
12532,5296,9.06,53.5,0
12532,974,19.24,112.02,0
12532,4473,59.78,465.12,0
12533,9003,24.44,195.52,0
12533,762,21.82,133.39,0
12533,20425,104.62,442.94,0
12533,12902,25.06,145.41,0
12533,4604,7.51,75.26,0
12533,16849,17.38,114.3,0
12533,10273,11.89,140.85,0
12533,3131,2.67,29.36,1
12534,10718,29.35,123.23,0
12534,13052,112.0,476.34,0
12534,4252,64.29,418.29,0
12534,20134,34.81,272.14,0
12534,8375,23.99,99.64,0
12535,20848,69.06,305.37,0
12535,584,50.72,328.45,0
12535,356,59.84,264.7,0
12535,5701,23.23,255.01,0
12535,8861,4.11,29.96,1
12536,3152,72.16,481.48,0
12536,20973,72.95,378.63,0
12536,15025,21.32,109.61,0
12536,19076,35.06,292.3,0
12536,6284,18.81,214.3,0
12536,5883,37.31,173.12,0
12536,3191,34.05,359.73,0
12537,15898,111.05,492.24,0
12537,7070,8.69,40.19,0
12537,19060,8.84,96.18,0
12537,16037,69.44,476.03,0
12537,20317,57.71,351.24,0
12538,6905,100.97,453.88,0
12538,14497,76.35,462.78,0
12538,760,16.83,93.53,0
12538,17948,9.53,86.14,0
12538,8017,85.52,432.21,0
12539,1474,12.62,56.47,0
12539,7432,21.5,112.4,0
12539,2942,12.14,125.12,0
12539,9712,15.94,91.99,0
12539,17832,5.36,35.8,0
12539,12249,59.27,379.49,0
12539,12228,5.54,61.68,0
12539,14408,55.3,355.81,0
12540,14558,31.27,362.76,0
12540,2973,113.13,471.22,0
12540,901,17.95,122.14,0
12540,18257,107.58,471.27,0
12540,2863,70.19,350.15,0
12540,3871,80.02,347.07,0
12540,18734,37.41,307.62,0
12541,14027,51.36,495.08,0
12541,1580,19.67,113.33,0
12541,451,21.64,140.13,1
12541,16836,10.43,81.6,0
12541,16200,47.65,249.83,0
12541,9218,55.61,241.76,0
12541,20536,75.26,309.66,0
12542,13832,30.62,143.87,0
12542,7189,33.81,360.63,0
12542,7385,24.82,224.84,0
12542,3201,50.2,349.71,0
12542,17741,96.03,416.3,0
12542,14576,66.58,314.21,0
12542,1957,30.56,341.34,0
12542,8994,50.35,349.32,0
12543,3656,49.92,304.03,0
12543,6167,49.2,327.52,0
12543,15211,26.78,118.38,0
12543,7726,20.05,90.49,0
12543,9722,81.53,461.71,0
12544,9831,44.07,267.56,0
12544,9755,69.31,466.11,0
12544,7194,37.39,318.72,0
12544,20621,7.64,41.35,0
12544,16994,74.11,343.04,0
12545,11387,18.49,122.69,0
12545,18183,78.61,322.73,1
12545,20088,15.77,123.03,0
12545,1055,63.94,265.27,1
12545,18963,59.36,333.13,0
12545,8548,35.67,184.34,0
12545,10948,35.17,328.46,0
12546,15688,45.61,497.88,0
12546,5566,47.17,312.47,0
12546,1263,4.97,38.75,0
12546,8919,91.12,403.99,0
12546,19966,42.24,388.07,0
12546,3078,88.39,400.69,0
12546,4888,6.79,56.23,0
12546,679,63.45,316.27,0
12547,7806,47.08,328.96,0
12547,717,93.67,422.68,0
12547,15983,10.34,104.99,0
12547,12896,11.37,46.78,0
12547,19484,33.54,329.15,0
12547,12209,37.69,353.44,0
12547,9156,38.68,384.98,0
12548,1634,32.77,354.29,0
12548,6759,25.37,300.09,0
12548,10924,85.84,368.48,0
12548,10240,11.26,47.27,0
12548,13036,30.57,179.54,0
12549,16003,2.21,8.84,0
12549,10130,59.91,263.37,0
12549,9842,90.85,449.16,0
12549,8055,10.34,81.27,0
12549,11855,79.08,321.99,0
12549,4041,0.64,6.64,0
12550,15175,40.3,180.26,0
12550,11154,45.93,398.83,0
12550,13970,19.37,193.72,0
12550,8143,29.64,130.56,0
12551,16420,13.5,60.72,0
12551,2179,35.04,203.24,0
12551,1619,56.95,271.03,0
12551,11213,19.96,183.85,0
12551,2346,58.97,310.39,0
12551,20412,4.77,52.44,0
12551,14648,2.68,15.98,0
12551,5397,43.05,293.45,0
12552,10375,2.61,22.68,0
12552,17820,70.6,473.91,0
12552,20983,43.48,209.36,0
12552,3146,58.21,397.45,0
12552,980,100.69,415.74,0
12553,16218,13.89,159.51,0
12553,3949,10.93,52.53,0
12553,10053,41.56,201.07,0
12553,12196,20.45,225.02,0
12553,932,3.79,41.23,0
12554,1744,36.56,175.27,0
12554,5156,46.78,389.5,0
12554,8004,6.62,67.52,0
12554,5031,51.45,372.02,0
12555,18617,98.27,411.29,0
12555,20291,1.16,5.93,0
12555,11482,68.75,296.31,0
12555,7945,31.7,331.84,0
12555,9921,36.56,196.67,0
12555,10721,30.11,215.87,0
12556,13976,31.15,301.95,0
12556,6535,70.82,362.4,0
12556,2478,33.42,374.37,0
12556,11454,43.31,244.95,0
12556,3086,6.75,50.85,0
12556,13673,4.74,50.35,0
12556,4726,23.32,135.28,0
12556,4267,32.43,130.49,0
12557,9732,62.74,319.42,0
12557,8398,38.44,328.13,0
12557,5246,34.61,340.02,0
12557,18838,56.58,279.48,0
12557,18968,18.43,212.68,0
12558,16570,73.81,344.59,0
12558,10400,52.62,285.89,0
12558,1964,29.59,165.9,0
12558,2540,38.43,168.87,0
12558,8227,32.91,285.22,0
12558,2276,39.34,224.51,0
12558,18237,17.68,200.15,0
12559,15111,39.56,206.37,0
12559,5470,56.28,280.32,0
12559,20547,112.84,497.59,0
12559,18259,14.74,60.09,0
12559,12387,76.91,446.94,0
12560,18024,43.32,338.32,0
12560,9343,56.97,373.92,0
12560,19919,99.93,411.86,0
12560,10981,27.67,322.4,0
12560,20826,53.21,334.34,0
12560,5907,45.89,241.83,0
12561,4217,14.46,63.86,0
12561,15703,3.02,15.95,0
12561,12437,81.51,362.98,0
12561,18426,4.06,41.87,0
12562,3878,44.09,365.1,0
12562,14537,43.67,203.05,0
12562,6356,112.67,467.24,0
12562,12916,2.15,11.0,0
12562,18952,37.91,448.29,0
12563,13993,0.92,10.16,0
12563,17216,72.62,402.78,0
12563,2117,112.87,472.21,0
12563,16736,43.66,227.28,0
12564,469,44.79,263.94,0
12564,2154,48.1,252.78,0
12564,15375,88.66,452.06,0
12564,2524,88.57,361.64,0
12565,14342,57.95,489.63,0
12565,9677,31.09,172.04,0
12565,12051,23.49,292.13,0
12565,3383,11.24,84.33,0
12565,7300,19.78,100.59,0
12566,10324,40.59,209.82,0
12566,16969,2.59,19.47,0
12566,18554,17.78,136.85,0
12566,6447,33.01,256.68,0
12566,10922,8.62,67.85,0
12566,11067,23.11,192.88,0
12566,14981,37.67,313.77,0
12567,14764,57.86,322.64,0
12567,2815,96.57,424.16,0
12567,11078,7.01,52.8,0
12567,2941,9.98,41.38,0
12567,13841,6.38,38.13,0
12567,10727,66.33,404.85,0
12567,16096,35.43,194.53,0
12567,11396,47.01,191.48,0
12568,16611,30.61,228.55,0
12568,20921,3.19,35.18,0
12568,16765,67.84,283.91,0
12568,17735,8.49,78.19,0
12569,1756,36.94,190.54,1
12569,20076,1.91,14.71,1
12569,16833,61.17,290.71,0
12569,7692,32.09,157.63,1
12569,7710,41.32,200.63,0
12570,18090,29.81,296.62,0
12570,3528,39.01,185.15,0
12570,7287,55.63,434.18,0
12570,5776,75.37,419.94,0
12570,3099,27.39,186.83,0
12570,7203,99.82,496.95,0
12571,5175,63.88,396.17,0
12571,11431,38.52,270.07,0
12571,6157,50.77,407.12,0
12571,13229,48.11,206.03,0
12571,1582,53.38,430.35,0
12571,3463,18.02,100.57,0
12571,4727,20.96,194.97,0
12571,20106,12.96,72.33,0
12572,14090,23.28,131.2,0
12572,7429,17.32,144.28,0
12572,2695,95.66,393.18,0
12572,19737,38.78,370.87,0
12572,7315,66.41,290.38,0
12572,20247,70.47,400.36,0
12572,8320,7.38,31.31,0
12573,2053,37.03,420.1,0
12573,19012,23.07,128.9,0
12573,7280,42.66,367.77,0
12573,3857,39.24,254.09,0
12574,10668,17.54,97.16,0
12574,19978,41.21,177.18,0
12574,10974,52.54,457.88,0
12574,7679,85.94,434.27,0
12575,14388,79.75,330.41,0
12575,20171,20.92,202.45,0
12575,11827,4.46,35.75,0
12575,1890,52.37,284.4,0
12575,2951,65.6,279.62,0
12575,18602,9.65,118.63,0
12575,18228,116.63,473.95,0
12575,15995,72.3,360.07,0
12576,20891,4.53,32.7,0
12576,458,17.26,161.98,0
12576,5337,44.13,465.29,0
12576,18193,79.01,469.3,0
12576,20953,43.19,307.11,0
12576,9372,63.28,482.87,0
12577,6175,36.71,367.75,0
12577,14919,86.74,414.18,0
12577,17539,1.44,8.71,0
12577,17931,61.04,247.29,0
12577,10499,4.65,18.97,0
12577,18790,1.17,6.31,0
12578,14669,117.09,487.42,0
12578,3296,38.9,364.56,0
12578,19117,47.25,218.82,0
12578,16922,35.4,229.14,0
12578,4943,17.7,141.43,0
12578,10583,116.09,490.18,0
12578,17105,35.41,391.11,0
12578,10164,82.28,445.87,0
12579,5681,86.75,486.27,0
12579,3365,70.6,289.48,0
12579,8353,43.72,302.2,0
12579,8823,6.42,35.01,0
12579,12138,22.13,250.61,0
12579,13132,30.96,314.86,0
12580,16586,30.57,374.61,0
12580,12900,18.99,90.33,0
12580,14667,119.45,498.49,0
12580,7070,2.02,10.1,0
12580,12027,49.58,272.03,0
12580,10146,52.65,389.59,0
12580,20150,85.58,350.28,0
12581,823,51.59,279.7,0
12581,7818,33.52,292.21,0
12581,16008,54.35,241.76,1
12581,14418,24.25,172.03,0
12581,15843,29.86,328.28,1
12581,13661,4.11,19.55,0
12581,3445,4.28,32.35,0
12582,3216,51.97,360.65,0
12582,12940,33.23,214.25,0
12582,18836,1.81,8.1,0
12582,1958,21.12,178.55,0
12583,10036,12.68,107.96,0
12583,9827,34.8,269.45,0
12583,3530,52.9,228.49,0
12583,8437,88.49,435.92,0
12583,2930,43.11,202.78,0
12583,13529,48.68,371.21,0
12584,18994,41.36,334.68,0
12584,8059,46.23,346.9,0
12584,9008,13.94,94.25,0
12584,12791,10.21,91.61,0
12584,10416,6.88,40.2,0
12584,7273,11.87,133.93,0
12584,15594,46.5,333.87,0
12584,2,19.59,89.58,0
12585,9138,29.65,190.14,0
12585,17816,11.71,59.73,0
12585,10306,4.68,32.31,0
12585,13347,91.64,467.06,0
12585,890,14.46,70.27,0
12585,10758,20.41,206.17,0
12585,8672,56.42,345.5,0
12586,15504,87.32,412.17,0
12586,5959,16.96,105.37,0
12586,9563,2.41,29.35,0
12586,12791,57.29,448.77,0
12586,6283,90.35,442.29,0
12586,13440,22.55,117.13,0
12587,10196,39.67,461.94,0
12587,6532,54.87,469.99,1
12587,17109,111.4,482.35,0
12587,11647,16.05,120.31,0
12588,17010,52.17,359.78,0
12588,19533,31.61,377.36,0
12588,17535,9.03,98.66,0
12588,11470,50.65,457.09,0
12588,14072,96.01,458.33,0
12588,8128,18.75,76.65,0
12588,7672,42.49,385.22,0
12588,10747,73.59,482.3,0
12589,8529,29.27,176.27,0
12589,19465,12.48,84.95,0
12589,20218,14.9,99.94,0
12589,12619,16.61,205.25,0
12589,17384,31.9,234.49,0
12590,11029,69.66,308.27,0
12590,11737,88.79,452.17,0
12590,14653,20.99,141.79,0
12590,17096,48.93,471.01,0
12590,19297,4.18,25.01,0
12590,20678,61.89,318.4,0
12590,6967,79.38,354.13,0
12591,16895,14.85,117.88,0
12591,9298,1.88,18.34,0
12591,11669,15.97,67.47,0
12591,14922,15.71,126.92,0
12591,20155,22.55,118.88,0
12592,17699,36.57,358.4,0
12592,9418,49.92,220.17,0
12592,8485,45.98,322.34,0
12592,13947,20.51,202.24,0
12592,9098,76.08,411.12,0
12592,17298,33.65,413.38,0
12592,11410,55.88,354.86,0
12593,9016,63.63,351.18,0
12593,11999,12.6,93.35,0
12593,3553,51.89,334.24,0
12593,462,18.95,212.99,0
12593,5540,45.47,490.08,0
12593,18081,10.31,91.4,0
12593,1879,72.24,373.89,0
12593,12982,71.96,326.33,0
12594,11847,69.82,384.25,0
12594,1593,48.14,302.63,0
12594,11513,61.37,279.35,0
12594,12766,113.11,490.36,0
12595,13653,28.63,204.94,0
12595,4973,51.68,470.3,0
12595,19038,26.63,169.21,0
12595,13644,67.41,296.82,0
12595,19424,46.31,228.24,0
12595,20888,78.08,466.58,0
12595,16961,14.45,66.2,0
12595,16623,1.79,15.29,0
12596,18380,11.14,106.0,0
12596,18173,45.69,435.08,0
12596,7100,25.64,121.24,0
12596,11797,10.52,46.91,0
12596,9851,99.42,434.01,0
12597,15648,32.48,352.09,0
12597,4036,19.14,225.09,0
12597,1257,70.91,478.54,0
12597,18632,24.39,254.78,0
12597,14869,67.02,324.18,0
12597,8105,22.11,121.44,0
12597,2542,54.63,364.37,0
12597,10115,39.11,222.59,0
12598,11923,50.28,207.76,0
12598,6676,60.93,302.34,0
12598,5040,13.38,109.6,0
12598,16373,59.12,405.53,0
12598,10592,51.87,495.03,0
12598,1065,45.26,304.26,0
12598,14006,50.14,479.34,0
12598,7511,30.33,125.46,0
12599,8576,11.64,96.15,0
12599,3564,23.47,98.34,0
12599,14120,32.33,234.56,0
12599,17120,21.15,118.38,0
12599,8595,58.53,479.51,0
12600,5402,67.43,312.06,0
12600,10601,41.81,235.04,0
12600,440,8.23,42.28,0
12600,20585,43.11,478.41,0
12600,8832,33.96,229.71,0
12600,7806,96.61,458.57,0
12600,8035,25.42,229.79,0
12601,11104,36.12,240.48,0
12601,14239,10.74,73.21,0
12601,19426,3.06,14.59,0
12601,9827,42.62,302.36,0
12601,7697,100.1,438.55,0
12601,4509,33.35,251.25,0
12601,18375,77.61,314.56,0
12602,19757,64.43,318.83,0
12602,6016,40.96,460.93,0
12602,18647,69.97,289.24,0
12602,7141,21.53,176.77,0
12602,6276,33.66,146.26,0
12602,4144,58.84,385.81,0
12602,3255,37.79,214.52,0
12603,16220,18.86,220.85,0
12603,15052,71.78,311.1,0
12603,14153,32.59,176.53,0
12603,18704,56.66,383.02,0
12603,18390,20.52,158.67,0
12603,3759,73.05,344.93,0
12604,5649,44.12,360.39,0
12604,8194,39.56,364.33,0
12604,1352,50.03,318.27,0
12604,2252,39.51,160.28,0
12604,9552,36.7,199.25,0
12604,6829,73.79,407.77,0
12604,6001,22.72,220.65,0
12605,9045,42.62,453.4,0
12605,17388,82.92,415.81,0
12605,3473,59.76,388.54,0
12605,4006,72.28,481.68,0
12605,6078,37.31,247.37,0
12606,1853,1.14,10.51,0
12606,17589,44.63,207.84,0
12606,6493,6.46,77.76,0
12606,18928,42.32,215.55,0
12606,12712,13.25,74.57,0
12606,7596,32.82,211.37,0
12606,14898,19.21,163.91,0
12606,15616,19.76,94.85,0
12607,1131,63.94,266.39,0
12607,13065,83.44,358.78,0
12607,5384,5.9,23.97,0
12607,12720,22.37,264.18,0
12607,7210,47.83,374.31,0
12607,20423,82.0,454.49,0
12607,10063,69.94,294.42,0
12607,17149,69.37,397.49,0
12608,6008,44.9,497.39,0
12608,2700,38.2,220.66,1
12608,17327,2.63,29.98,0
12608,11624,15.38,98.29,0
12608,6097,59.94,333.0,0
12609,1322,1.8,10.73,0
12609,7148,89.73,415.07,0
12609,1401,56.51,308.19,0
12609,13301,18.46,197.49,0
12610,19575,8.63,59.25,0
12610,6485,13.38,162.89,0
12610,2708,59.98,395.35,0
12610,1156,0.64,5.86,0
12610,10869,28.37,236.34,0
12611,16680,16.77,81.8,0
12611,9274,49.21,440.46,0
12611,8237,56.74,462.77,0
12611,11189,24.28,249.66,0
12611,13759,37.63,297.11,0
12611,429,50.77,220.75,0
12612,12585,25.11,188.31,0
12612,12203,27.56,342.12,0
12612,4688,31.67,159.29,0
12612,11262,27.36,264.82,0
12613,825,66.62,319.53,0
12613,11518,1.48,11.42,0
12613,7472,40.12,358.41,0
12613,18398,27.57,185.68,0
12613,1501,42.29,187.79,0
12613,14305,34.61,242.75,0
12613,7024,46.05,459.33,0
12614,9727,69.52,325.76,0
12614,1818,99.56,471.4,0
12614,19840,3.63,19.75,0
12614,8462,84.37,343.03,0
12614,9853,59.61,384.92,0
12614,18372,77.36,330.15,0
12614,7322,19.3,86.34,0
12615,4810,61.74,285.36,0
12615,7496,43.77,383.6,0
12615,18654,21.03,242.48,0
12615,1708,84.83,354.04,0
12615,9152,52.71,368.88,0
12615,9030,45.5,208.66,0
12616,5788,69.6,358.46,0
12616,11619,8.85,41.97,0
12616,11578,8.53,40.08,0
12616,2135,62.95,460.31,0
12616,5537,57.3,365.5,0
12617,3473,8.22,57.92,0
12617,18124,34.25,181.9,0
12617,12719,100.08,471.79,0
12617,845,28.35,312.0,0
12617,6990,3.08,38.1,0
12617,11385,26.09,239.58,0
12617,12266,32.52,151.87,0
12617,14542,42.43,326.87,0
12618,15677,4.22,23.43,0
12618,9584,33.41,245.11,0
12618,6041,3.9,29.95,0
12618,16901,14.65,60.63,0
12618,19222,40.21,480.02,0
12619,2997,19.19,85.03,0
12619,18510,26.89,216.5,0
12619,3041,42.68,237.15,0
12619,17139,29.1,158.0,0
12619,4450,79.26,417.42,0
12620,19506,21.21,142.69,0
12620,18142,62.99,390.75,0
12620,19530,10.82,90.75,0
12620,11220,2.56,19.32,0
12620,6869,54.15,303.36,0
12620,3535,9.41,106.29,0
12620,5554,34.96,182.22,0
12620,15600,42.67,210.65,0
12621,17544,57.88,496.48,0
12621,7441,85.01,345.2,0
12621,3980,44.24,197.69,0
12621,2098,30.22,281.44,0
12621,8894,41.28,168.4,0
12622,19156,58.3,431.9,0
12622,3396,63.48,311.14,1
12622,12363,67.06,291.13,0
12622,4584,14.42,71.78,0
12622,4718,35.85,180.57,0
12622,8880,27.96,181.13,0
12622,1225,11.45,120.91,0
12623,20111,52.82,302.48,0
12623,20629,40.9,279.5,0
12623,18843,44.41,186.36,1
12623,696,52.25,283.15,0
12623,15578,82.76,367.8,0
12624,14560,36.92,317.99,0
12624,4111,13.22,75.87,0
12624,18196,77.66,395.74,0
12624,20689,97.59,439.3,0
12624,1939,3.75,43.13,0
12624,8438,38.76,380.41,0
12624,3280,34.81,410.02,0
12625,10515,87.27,356.03,0
12625,18388,3.48,18.69,0
12625,9167,61.9,261.56,0
12625,14752,49.63,339.68,0
12625,17917,12.57,101.75,0
12626,15198,108.23,490.43,0
12626,4720,33.52,281.32,0
12626,8625,23.66,247.48,0
12626,10073,72.49,486.49,0
12627,15218,58.87,235.84,0
12627,15241,61.16,431.87,0
12627,9527,37.8,276.35,0
12627,3990,86.13,449.19,0
12627,15723,79.89,411.32,0
12627,4708,33.24,183.94,0
12627,4200,93.89,387.04,0
12628,18243,44.07,277.18,0
12628,14301,32.35,245.41,0
12628,2558,100.41,484.27,0
12628,12538,63.49,494.71,0
12628,12236,113.14,481.26,0
12628,13282,66.52,309.24,0
12628,940,30.08,131.8,0
12628,4006,78.67,456.14,0
12629,10642,36.43,452.96,0
12629,19415,36.1,149.84,0
12629,19190,87.9,499.72,0
12629,12960,24.5,247.89,0
12630,11439,40.03,273.22,0
12630,8137,60.1,400.74,0
12630,6367,31.35,131.23,0
12630,18252,96.78,440.94,0
12630,20589,99.63,403.91,0
12631,17480,93.3,425.3,0
12631,6718,25.76,114.13,0
12631,4288,53.58,288.18,0
12631,20809,8.15,36.89,0
12631,15195,22.98,156.59,0
12631,5886,20.87,205.08,0
12632,1623,18.4,88.98,0
12632,20417,12.53,53.07,0
12632,3672,26.86,110.17,0
12632,5439,72.66,326.36,0
12632,19430,9.5,66.27,0
12632,2395,83.68,353.66,0
12633,2407,23.68,283.52,0
12633,14774,7.29,34.95,0
12633,11640,2.81,25.64,0
12633,7374,112.17,478.21,0
12634,15691,30.04,254.43,0
12634,14501,47.48,324.68,0
12634,14532,52.69,426.84,0
12634,6591,3.53,16.25,0
12634,2452,43.11,268.82,0
12635,9827,55.11,427.22,0
12635,2206,8.16,50.23,0
12635,260,121.86,497.34,0
12635,1107,76.47,469.39,0
12635,6310,110.89,494.61,0
12635,2671,52.59,331.31,0
12636,6748,55.81,233.35,0
12636,9591,46.87,415.73,0
12636,14010,17.71,219.51,0
12636,5372,80.12,408.99,0
12636,8678,62.67,349.35,0
12636,20281,91.34,414.46,0
12636,3613,32.37,308.15,0
12637,18474,39.0,202.87,0
12637,10687,48.17,453.27,0
12637,9865,22.6,197.73,0
12637,4664,88.99,466.72,0
12637,16839,29.02,333.48,0
12637,7787,57.58,294.85,0
12637,16779,121.39,488.08,0
12638,16205,59.57,287.01,0
12638,14895,36.67,208.39,0
12638,17804,37.31,202.69,0
12638,12626,3.44,24.56,0
12638,6267,11.61,47.35,0
12638,16179,25.58,157.43,0
12639,9355,105.55,489.98,0
12639,17053,12.85,131.05,0
12639,5012,57.77,252.09,0
12639,10487,85.63,479.13,0
12640,3279,27.42,319.72,0
12640,11782,31.74,188.68,0
12640,1813,58.89,439.38,0
12640,14966,59.78,400.26,0
12641,11104,5.88,47.31,0
12641,5476,21.57,224.1,0
12641,4550,23.11,108.39,0
12641,12887,38.44,313.37,0
12642,19857,17.86,182.26,0
12642,9227,90.43,486.19,0
12642,16708,42.9,435.98,0
12642,18125,2.38,12.72,0
12642,11259,4.57,31.7,0
12642,19828,16.66,120.03,0
12643,14913,11.64,62.31,0
12643,10788,93.22,412.89,0
12643,6414,51.58,267.95,0
12643,15382,1.74,8.35,0
12643,18348,3.5,27.12,0
12643,5619,78.19,341.43,0
12643,14840,100.75,433.15,0
12644,16253,56.98,373.53,0
12644,14563,41.4,212.53,0
12644,8941,80.95,346.75,0
12644,14825,11.1,116.92,1
12644,15902,55.71,272.8,0
12644,19932,15.02,91.23,1
12644,10348,21.81,141.45,0
12645,1698,63.81,329.13,0
12645,2648,27.02,126.56,0
12645,1485,35.9,145.46,0
12645,1885,95.6,409.99,0
12645,13713,68.99,495.4,0
12645,4898,32.52,394.47,0
12646,10861,28.02,153.41,0
12646,197,9.88,99.05,0
12646,20539,1.19,5.1,0
12646,1267,57.94,368.65,0
12646,13632,19.66,92.46,0
12646,4229,5.32,59.39,0
12647,919,104.36,421.53,0
12647,13006,1.57,6.32,0
12647,8282,22.49,198.53,0
12647,4900,28.98,124.45,0
12647,17199,60.85,272.3,0
12648,16510,72.15,330.55,0
12648,510,101.35,440.11,0
12648,7944,15.56,129.86,0
12648,10894,26.3,182.52,0
12648,4542,14.4,137.74,0
12648,10901,23.91,119.46,0
12649,3795,40.5,348.61,0
12649,18915,5.91,39.79,0
12649,7374,69.08,283.42,0
12649,15547,15.93,195.75,0
12649,8676,50.25,271.2,0
12649,20664,46.78,232.26,0
12649,14592,23.65,210.82,0
12649,15757,33.92,264.79,0
12650,11798,105.44,440.71,0
12650,7152,37.69,248.46,0
12650,2947,35.76,320.58,0
12650,8813,17.3,142.82,0
12650,835,53.65,415.89,0
12650,16825,16.59,98.76,0
12650,2540,101.9,492.71,0
12650,9628,117.91,485.39,0
12651,14359,58.01,243.21,1
12651,4568,31.73,255.47,0
12651,3631,74.82,433.83,0
12651,16850,29.85,225.82,0
12651,4952,48.66,438.73,1
12651,9672,1.59,9.92,1
12651,20167,79.21,336.42,0
12652,17875,47.48,221.62,0
12652,8294,19.17,195.67,0
12652,18621,20.75,226.35,0
12652,18156,10.89,95.49,0
12652,14081,17.17,155.35,0
12653,3932,63.13,302.85,0
12653,7738,16.9,94.77,0
12653,17225,52.54,229.16,1
12653,6315,75.5,331.32,1
12653,17177,50.21,265.07,0
12653,13950,73.83,392.94,0
12654,13557,72.59,447.85,0
12654,15496,25.1,262.67,0
12654,16149,38.32,249.89,0
12654,3441,106.15,495.15,0
12654,14967,36.52,289.38,0
12654,2182,19.64,91.61,0
12654,6463,10.02,45.93,0
12654,7189,19.65,198.43,0
12655,6998,30.34,233.04,0
12655,17444,42.12,431.34,0
12655,16361,31.52,222.76,0
12655,9406,47.4,280.32,0
12655,9284,28.87,297.71,0
12655,3837,33.46,228.47,0
12655,9649,51.79,251.01,0
12655,16983,26.08,263.84,0
12656,9809,81.6,388.9,0
12656,846,39.71,168.01,0
12656,141,54.14,325.16,0
12656,11476,61.25,311.68,0
12656,18879,35.54,237.73,0
12656,6186,23.06,97.35,0
12656,793,46.17,223.09,0
12657,3584,27.13,330.59,0
12657,3339,68.2,455.48,0
12657,10074,66.27,317.43,0
12657,12400,5.41,66.12,0
12658,6239,17.8,175.4,0
12658,12493,46.95,300.47,0
12658,16761,17.65,91.46,0
12658,4302,33.55,268.44,0
12659,20177,19.41,120.0,0
12659,13513,29.77,302.66,1
12659,1217,23.88,183.74,0
12659,8231,16.38,159.79,0
12659,13480,56.91,306.17,0
12659,5383,23.98,101.63,0
12660,15146,56.71,336.32,0
12660,16622,32.94,178.71,0
12660,15209,69.93,424.96,0
12660,15551,107.52,433.09,0
12661,4439,78.23,330.73,0
12661,13602,57.92,253.43,0
12661,15933,7.6,69.97,0
12661,2150,40.54,362.13,0
12662,6527,31.48,131.5,0
12662,18527,87.09,418.83,0
12662,10794,38.26,380.23,0
12662,2120,65.57,402.08,0
12662,9909,59.1,410.03,0
12662,4680,1.43,12.19,0
12662,4717,22.7,121.99,0
12662,1148,32.73,200.85,0
12663,17334,66.44,483.65,0
12663,219,20.25,243.23,0
12663,11163,28.86,130.41,0
12663,10681,55.61,239.47,0
12663,4605,63.42,319.97,0
12664,11218,5.06,22.42,0
12664,13760,43.05,395.89,0
12664,6649,61.09,249.24,0
12664,14458,20.81,169.42,0
12664,11199,24.49,260.68,0
12664,378,5.04,29.49,0
12664,6035,53.87,350.52,0
12664,19867,14.4,146.54,0
12665,18244,47.36,490.32,0
12665,13130,45.0,254.02,0
12665,16228,33.81,153.36,0
12665,16603,58.32,347.45,0
12666,16040,39.29,194.0,0
12666,17955,35.29,218.37,0
12666,1685,58.89,333.13,1
12666,6105,57.21,469.99,1
12666,3171,73.84,327.8,0
12667,4058,13.22,89.57,0
12667,15184,53.87,421.09,0
12667,22,32.73,363.44,0
12667,15296,24.05,141.56,0
12667,10471,2.54,18.39,0
12667,2217,36.19,301.74,0
12668,15760,62.35,413.33,0
12668,13731,50.71,207.89,0
12668,14001,8.85,64.05,0
12668,15132,13.75,89.54,0
12669,12153,71.43,397.91,0
12669,9964,46.86,242.45,1
12669,19622,58.6,303.53,0
12669,17846,51.16,489.67,0
12670,10025,73.24,305.87,0
12670,206,30.5,203.33,0
12670,5889,12.54,60.92,0
12670,17922,17.44,111.37,0
12670,9232,25.54,165.64,0
12670,15455,24.85,162.77,0
12671,6117,37.42,150.19,0
12671,16532,11.3,104.41,0
12671,8958,37.88,405.8,0
12671,2350,65.83,370.07,0
12672,12600,71.4,497.48,0
12672,1647,69.52,485.34,0
12672,2545,36.14,188.24,0
12672,19810,23.94,234.24,0
12673,11401,77.53,479.8,0
12673,3702,11.27,93.22,0
12673,6901,3.8,36.91,0
12673,6638,48.99,448.56,0
12673,1933,29.7,312.26,0
12674,7010,43.76,330.79,0
12674,4353,63.6,395.59,0
12674,18737,44.6,309.03,0
12674,4909,9.83,61.1,0
12674,5620,86.92,365.01,0
12675,11251,39.49,410.56,0
12675,14817,22.55,271.62,1
12675,9222,32.4,320.46,0
12675,13620,74.51,329.73,0
12675,13142,33.74,195.09,0
12675,14211,2.9,26.59,0
12676,7735,23.8,200.19,0
12676,14685,18.39,221.15,0
12676,7419,47.53,476.5,0
12676,12607,80.42,477.11,0
12677,3857,25.26,185.66,0
12677,3786,14.36,69.14,0
12677,7637,12.04,60.98,0
12677,10932,52.8,318.84,0
12677,12298,11.81,135.15,1
12677,2512,5.53,52.95,0
12678,4441,47.29,320.97,0
12678,5357,4.1,40.12,0
12678,10659,43.51,467.37,0
12678,10207,6.28,65.9,0
12679,8009,33.15,310.91,0
12679,10623,30.66,352.73,0
12679,7315,38.01,465.07,0
12679,5682,62.5,335.9,0
12680,13909,66.97,473.9,0
12680,17663,6.29,43.83,0
12680,14024,68.02,294.09,0
12680,5076,11.14,137.57,0
12680,5083,42.86,423.64,1
